Source Video ID,Source Title,Source Channel Name,Source Views,Source Publish Time,Target Video ID,Target Title,Target Channel Name,Target Views,Target Publish Time,Depth
3wdnFy7ocXE,How to AVOID Getting ROBBED by PICKPOCKETS,Les Frenchies,1900000,9 months ago,UHfYErudU9k,France’s high-speed TGV trains aren’t actually very good... (Here’s why!),Superalbs Travels,35000,10 days ago,6
3wdnFy7ocXE,How to AVOID Getting ROBBED by PICKPOCKETS,Les Frenchies,1900000,9 months ago,BDenT-dvicc,Eurostar: Thirty years of challenges • FRANCE 24 English,FRANCE 24 English,70000,3 weeks ago,6
3wdnFy7ocXE,How to AVOID Getting ROBBED by PICKPOCKETS,Les Frenchies,1900000,9 months ago,HjSyYZ5M2H8,How Volkswagen Lost Its Way,Bloomberg Originals,445000,9 days ago,6
3wdnFy7ocXE,How to AVOID Getting ROBBED by PICKPOCKETS,Les Frenchies,1900000,9 months ago,MExUqPw44II,"Ex-CEO der Volkswagen AG, Herbert Diess - Jung & Naiv: Folge 740",Jung & Naiv,333000,Streamed 9 days ago,6
3wdnFy7ocXE,How to AVOID Getting ROBBED by PICKPOCKETS,Les Frenchies,1900000,9 months ago,TfetTCzvz6g,Harald Schmidt: »Satire muss verletzen«,Erklär mir die Welt,282000,10 days ago,6
3wdnFy7ocXE,How to AVOID Getting ROBBED by PICKPOCKETS,Les Frenchies,1900000,9 months ago,UaqCw8ZG8iQ,"Richard Gere, wie haben Sie zum Buddhismus gefunden? | Sternstunde Religion | SRF Kultur",SRF Kultur Sternstunden,239000,11 days ago,6
3wdnFy7ocXE,How to AVOID Getting ROBBED by PICKPOCKETS,Les Frenchies,1900000,9 months ago,MExUqPw44II,"Ex-CEO der Volkswagen AG, Herbert Diess - Jung & Naiv: Folge 740",Jung & Naiv,333000,Streamed 9 days ago,6
DDzX7RPFupg,How to AVOID Becoming a PICKPOCKET VICTIM (10 Tips),Les Frenchies,46000,1 month ago,3wdnFy7ocXE,How to AVOID Getting ROBBED by PICKPOCKETS,Les Frenchies,1900000,9 months ago,7
DDzX7RPFupg,How to AVOID Becoming a PICKPOCKET VICTIM (10 Tips),Les Frenchies,46000,1 month ago,f4mRBQu9cLI,The 10 UNSPOKEN RULES Tourists Keep Breaking in Paris,Les Frenchies,786000,10 months ago,7
DDzX7RPFupg,How to AVOID Becoming a PICKPOCKET VICTIM (10 Tips),Les Frenchies,46000,1 month ago,GkxzKuL5gP4,Why Are French People So Rude? My Thoughts as Local!,Lucile,181000,10 days ago,7
DDzX7RPFupg,How to AVOID Becoming a PICKPOCKET VICTIM (10 Tips),Les Frenchies,46000,1 month ago,1l-wADWFER8,Inside Europe’s Most Expensive City🇨🇭,Peter Santenello,854000,1 month ago,7
DDzX7RPFupg,How to AVOID Becoming a PICKPOCKET VICTIM (10 Tips),Les Frenchies,46000,1 month ago,eJHm03osbHc,Why living in Canada has become Impossible,Hindsight,4700000,4 weeks ago,7
DDzX7RPFupg,How to AVOID Becoming a PICKPOCKET VICTIM (10 Tips),Les Frenchies,46000,1 month ago,nfpWAqK0YZE,12 Reasons NOT to Move to Japan,Abroad in Japan,6600000,3 years ago,7
DDzX7RPFupg,How to AVOID Becoming a PICKPOCKET VICTIM (10 Tips),Les Frenchies,46000,1 month ago,QEIPVbUe-mk,The unexpected reality of living in Japan as a foreigner,TAKASHii,772000,10 months ago,7
DDzX7RPFupg,How to AVOID Becoming a PICKPOCKET VICTIM (10 Tips),Les Frenchies,46000,1 month ago,4Nz22FGtdXA,Japanese Restaurant VS Foreign Tourists: Why You're Not Going In,Abroad in Japan,1700000,6 months ago,7
DDzX7RPFupg,How to AVOID Becoming a PICKPOCKET VICTIM (10 Tips),Les Frenchies,46000,1 month ago,wnkvHYtkY-A,I Tried Working in a Japanese Hotel. (It didn’t go well).,Abroad in Japan,351000,3 days ago,7
DDzX7RPFupg,How to AVOID Becoming a PICKPOCKET VICTIM (10 Tips),Les Frenchies,46000,1 month ago,GZP21PK18hY,Uncle Roger ROASTED BY THE LEGEND Martin Yan,mrnigelng,1100000,6 days ago,7
3wdnFy7ocXE,How to AVOID Getting ROBBED by PICKPOCKETS,Les Frenchies,1900000,9 months ago,DDzX7RPFupg,How to AVOID Becoming a PICKPOCKET VICTIM (10 Tips),Les Frenchies,46000,1 month ago,8
3wdnFy7ocXE,How to AVOID Getting ROBBED by PICKPOCKETS,Les Frenchies,1900000,9 months ago,lJPuLM4N2vE,The 10 Paris Metro Stations You Should AVOID,Les Frenchies,208000,4 months ago,8
3wdnFy7ocXE,How to AVOID Getting ROBBED by PICKPOCKETS,Les Frenchies,1900000,9 months ago,0rRc4iHlX2g,10 Reasons Why Tourists Keep Getting FINED in the Paris Metro,Les Frenchies,388000,6 months ago,8
3wdnFy7ocXE,How to AVOID Getting ROBBED by PICKPOCKETS,Les Frenchies,1900000,9 months ago,lJPuLM4N2vE,The 10 Paris Metro Stations You Should AVOID,Les Frenchies,208000,4 months ago,8
3wdnFy7ocXE,How to AVOID Getting ROBBED by PICKPOCKETS,Les Frenchies,1900000,9 months ago,Qwq3tb5KUIk,"4 Days In Paris | 30€ Per DAY | Food, Museums, Landmarks | ITINERARY",Via Studio,9200,2 months ago,8
3wdnFy7ocXE,How to AVOID Getting ROBBED by PICKPOCKETS,Les Frenchies,1900000,9 months ago,3wdnFy7ocXE,How to AVOID Getting ROBBED by PICKPOCKETS,Les Frenchies,1900000,9 months ago,8
3wdnFy7ocXE,How to AVOID Getting ROBBED by PICKPOCKETS,Les Frenchies,1900000,9 months ago,1m4xQMWoXdc,Avoid These Top 9 Tourist SCAMS In Paris!,Les Frenchies,1300000,3 years ago,8
3wdnFy7ocXE,How to AVOID Getting ROBBED by PICKPOCKETS,Les Frenchies,1900000,9 months ago,3wdnFy7ocXE,How to AVOID Getting ROBBED by PICKPOCKETS,Les Frenchies,1900000,9 months ago,8
3wdnFy7ocXE,How to AVOID Getting ROBBED by PICKPOCKETS,Les Frenchies,1900000,9 months ago,1m4xQMWoXdc,Avoid These Top 9 Tourist SCAMS In Paris!,Les Frenchies,1300000,3 years ago,8
3wdnFy7ocXE,How to AVOID Getting ROBBED by PICKPOCKETS,Les Frenchies,1900000,9 months ago,oWwyZUe6MjY,Why Parisians are Forced to Live in Tiny Apartments,Lucile,228000,5 days ago,8
DDzX7RPFupg,How to AVOID Becoming a PICKPOCKET VICTIM (10 Tips),Les Frenchies,46000,1 month ago,3wdnFy7ocXE,How to AVOID Getting ROBBED by PICKPOCKETS,Les Frenchies,1900000,9 months ago,9
DDzX7RPFupg,How to AVOID Becoming a PICKPOCKET VICTIM (10 Tips),Les Frenchies,46000,1 month ago,f4mRBQu9cLI,The 10 UNSPOKEN RULES Tourists Keep Breaking in Paris,Les Frenchies,786000,10 months ago,9
DDzX7RPFupg,How to AVOID Becoming a PICKPOCKET VICTIM (10 Tips),Les Frenchies,46000,1 month ago,j_ZoAhfgY6U,Ordering Food in Restaurants in Paris (10 Things You Should Know),Les Frenchies,1000000,2 years ago,9
DDzX7RPFupg,How to AVOID Becoming a PICKPOCKET VICTIM (10 Tips),Les Frenchies,46000,1 month ago,AEKqdz-v7uU,Paris' Most ICONIC Restaurants (You Must-Try Once),Les Frenchies,157000,2 months ago,9
DDzX7RPFupg,How to AVOID Becoming a PICKPOCKET VICTIM (10 Tips),Les Frenchies,46000,1 month ago,R49znxkADck,I Tried the Eiffel Tower’s 2 Michelin Star Restaurant…TOURIST TRAP?,Alexander The Guest,538000,1 month ago,9
DDzX7RPFupg,How to AVOID Becoming a PICKPOCKET VICTIM (10 Tips),Les Frenchies,46000,1 month ago,zgqhbbYs7a4,Dining at the WORLD RECORD BREAKING Restaurant - Atelier Moessmer,Alexander The Guest,242000,1 month ago,9
DDzX7RPFupg,How to AVOID Becoming a PICKPOCKET VICTIM (10 Tips),Les Frenchies,46000,1 month ago,3Njxv_D3MEQ,I Tried the Top 5 Restaurants in America,Ryan Trahan,2762672,21 hours ago,9
DDzX7RPFupg,How to AVOID Becoming a PICKPOCKET VICTIM (10 Tips),Les Frenchies,46000,1 month ago,Cb1Dv565f2I,I Survived 50 Hours in Apple Vision Pro,Ryan Trahan,25000000,9 months ago,9
DDzX7RPFupg,How to AVOID Becoming a PICKPOCKET VICTIM (10 Tips),Les Frenchies,46000,1 month ago,3Njxv_D3MEQ,I Tried the Top 5 Restaurants in America,Ryan Trahan,2762672,21 hours ago,9
DDzX7RPFupg,How to AVOID Becoming a PICKPOCKET VICTIM (10 Tips),Les Frenchies,46000,1 month ago,YG978C7v9MM,I Melted Every Candle Into One,Hangtime,223469,19 hours ago,9
3wdnFy7ocXE,How to AVOID Getting ROBBED by PICKPOCKETS,Les Frenchies,1900000,9 months ago,DDzX7RPFupg,How to AVOID Becoming a PICKPOCKET VICTIM (10 Tips),Les Frenchies,46000,1 month ago,10
3wdnFy7ocXE,How to AVOID Getting ROBBED by PICKPOCKETS,Les Frenchies,1900000,9 months ago,lJPuLM4N2vE,The 10 Paris Metro Stations You Should AVOID,Les Frenchies,208000,4 months ago,10
3wdnFy7ocXE,How to AVOID Getting ROBBED by PICKPOCKETS,Les Frenchies,1900000,9 months ago,0rRc4iHlX2g,10 Reasons Why Tourists Keep Getting FINED in the Paris Metro,Les Frenchies,388000,6 months ago,10
3wdnFy7ocXE,How to AVOID Getting ROBBED by PICKPOCKETS,Les Frenchies,1900000,9 months ago,PELssC1cAKk,10 Things to KNOW to OUTSMART Pickpockets in Paris,Les Frenchies,3300000,1 year ago,10
3wdnFy7ocXE,How to AVOID Getting ROBBED by PICKPOCKETS,Les Frenchies,1900000,9 months ago,1m4xQMWoXdc,Avoid These Top 9 Tourist SCAMS In Paris!,Les Frenchies,1300000,3 years ago,10
3wdnFy7ocXE,How to AVOID Getting ROBBED by PICKPOCKETS,Les Frenchies,1900000,9 months ago,kSP2HBjK0YU,These Thieves Are RUINING European Cities (Madrid pt 1),Adventure Elliot,5200000,8 months ago,10
3wdnFy7ocXE,How to AVOID Getting ROBBED by PICKPOCKETS,Les Frenchies,1900000,9 months ago,pIzY5dp0WEE,This Egyptian Scammer THREATENED Me…🇪🇬,FRENCHIE,225000,2 months ago,10
3wdnFy7ocXE,How to AVOID Getting ROBBED by PICKPOCKETS,Les Frenchies,1900000,9 months ago,eRS4cYl0e9s,Rawdogging the Scam Capital of the World 🇪🇬,Harry Jaggard,237000,3 weeks ago,10
3wdnFy7ocXE,How to AVOID Getting ROBBED by PICKPOCKETS,Les Frenchies,1900000,9 months ago,NTbEWfRdUVU,This European Country Will Surprise You 🇵🇱,Harry Jaggard,73000,1 month ago,10
3wdnFy7ocXE,How to AVOID Getting ROBBED by PICKPOCKETS,Les Frenchies,1900000,9 months ago,1l-wADWFER8,Inside Europe’s Most Expensive City🇨🇭,Peter Santenello,854000,1 month ago,10
