Source Video ID,Source Title,Source Channel Name,Source Views,Source Publish Time,Target Video ID,Target Title,Target Channel Name,Target Views,Target Publish Time,Depth
8D4SjiKazqk,Our Lives Changed Forever in Paris 🇫🇷💍,Travelwithchris,"17,103 views",9 hours ago,FIUU-g9eWIY,"Paris Became A Police State--And Wow, It Changed (#191)",Sabbatical,238K views,3 months ago,3
8D4SjiKazqk,Our Lives Changed Forever in Paris 🇫🇷💍,Travelwithchris,"17,103 views",9 hours ago,8HNgIJqeyDw,Why Musk Is Wrong About Mars,Sabine Hossenfelder,180K views,8 hours ago,3
8D4SjiKazqk,Our Lives Changed Forever in Paris 🇫🇷💍,Travelwithchris,"17,103 views",9 hours ago,mivAXrexRVk,SHOCKING Street Food in Malaysia 🇲🇾,Travelwithchris,34K views,4 days ago,3
8D4SjiKazqk,Our Lives Changed Forever in Paris 🇫🇷💍,Travelwithchris,"17,103 views",9 hours ago,RP8iUFmhLE8,The Hong Kong Situation is Getting Worse..,Mike Okay,739K views,3 weeks ago,3
TXxP8rAgWnM,Inside the MOST FAMOUS Christmas Market in Paris 🇫🇷,Travelwithchris,35K views,3 days ago,8D4SjiKazqk,Our Lives Changed Forever in Paris 🇫🇷💍,Travelwithchris,17K views,9 hours ago,4
TXxP8rAgWnM,Inside the MOST FAMOUS Christmas Market in Paris 🇫🇷,Travelwithchris,35K views,3 days ago,mivAXrexRVk,SHOCKING Street Food in Malaysia 🇲🇾,Travelwithchris,34K views,4 days ago,4
TXxP8rAgWnM,Inside the MOST FAMOUS Christmas Market in Paris 🇫🇷,Travelwithchris,35K views,3 days ago,jikARt70QBw,Angkor Wat Sunrise is a MUST SEE in Cambodia 🇰🇭,Travelwithchris,41K views,3 weeks ago,4
TXxP8rAgWnM,Inside the MOST FAMOUS Christmas Market in Paris 🇫🇷,Travelwithchris,35K views,3 days ago,tEaSDG_aB4w,Inside the Biggest Shopping Mall in the World,PPPeter,197K views,2 days ago,4
TXxP8rAgWnM,Inside the MOST FAMOUS Christmas Market in Paris 🇫🇷,Travelwithchris,35K views,3 days ago,fg3yUEcJweA,"9 Days, 9 Countries, 9 Christmas Markets (part 1)",Kara and Nate,1.5M views,1 year ago,4
TXxP8rAgWnM,Inside the MOST FAMOUS Christmas Market in Paris 🇫🇷,Travelwithchris,35K views,3 days ago,96TfDI0YH6s,"To Catch a Smuggler: Ecstacy, Cocaine, and Airport Drug Busts | MEGA EPISODE | National Geographic",National Geographic,216K views,3 days ago,4
TXxP8rAgWnM,Inside the MOST FAMOUS Christmas Market in Paris 🇫🇷,Travelwithchris,35K views,3 days ago,9mzqkSZakIk,"$150 Challenge In The Most Expensive Market In Siem Reap, Cambodia 🇰🇭",Davud Akhundzada,25K views,1 day ago,4
TXxP8rAgWnM,Inside the MOST FAMOUS Christmas Market in Paris 🇫🇷,Travelwithchris,35K views,3 days ago,1rh-P2N0DR4,TOP 35 Things to Do in PARIS France 2024 | Travel Guide,Max Nomad,468K views,1 year ago,4
TXxP8rAgWnM,Inside the MOST FAMOUS Christmas Market in Paris 🇫🇷,Travelwithchris,35K views,3 days ago,mBsJ0vC4Xnw,Inside The London Hotel For The Super Rich | Inside Claridges | Our Stories,Our Stories,5.8M views,1 year ago,4
TXxP8rAgWnM,Inside the MOST FAMOUS Christmas Market in Paris 🇫🇷,Travelwithchris,35K views,3 days ago,D-qZyAZHoWk,Tibet Camp Mustang: Life in Exile 🇳🇵,Harald Baldr,248K views,2 days ago,4
8D4SjiKazqk,Our Lives Changed Forever in Paris 🇫🇷💍,Travelwithchris,"17,103 views",9 hours ago,TXxP8rAgWnM,Inside the MOST FAMOUS Christmas Market in Paris 🇫🇷,Travelwithchris,35K views,3 days ago,5
8D4SjiKazqk,Our Lives Changed Forever in Paris 🇫🇷💍,Travelwithchris,"17,103 views",9 hours ago,VHUrdELKjDw,"Body Language Expert: Stop Using This, It’s Making People Dislike You, So Are These Subtle Mistakes!",The Diary Of A CEO,3.9M views,9 days ago,5
8D4SjiKazqk,Our Lives Changed Forever in Paris 🇫🇷💍,Travelwithchris,"17,103 views",9 hours ago,PsHx7bMIFC4,"Billie Eilish: Same Interview, The Eighth Year | Vanity Fair",Vanity Fair,974K views,7 hours ago,5
8D4SjiKazqk,Our Lives Changed Forever in Paris 🇫🇷💍,Travelwithchris,"17,103 views",9 hours ago,cYgDIqcabxk,Paying A SCAMMER Using HIS OWN Banking Details!,mrwn,897K views,1 month ago,5
8D4SjiKazqk,Our Lives Changed Forever in Paris 🇫🇷💍,Travelwithchris,"17,103 views",9 hours ago,3k9tlKkAQ-k,Moments of Instant Regret Caught on Camera,BRAIN TIME,428K views,1 day ago,5
8D4SjiKazqk,Our Lives Changed Forever in Paris 🇫🇷💍,Travelwithchris,"17,103 views",9 hours ago,D-qZyAZHoWk,Tibet Camp Mustang: Life in Exile 🇳🇵,Harald Baldr,248K views,2 days ago,5
8D4SjiKazqk,Our Lives Changed Forever in Paris 🇫🇷💍,Travelwithchris,"17,103 views",9 hours ago,FIUU-g9eWIY,"Paris Became A Police State--And Wow, It Changed (#191)",Sabbatical,238K views,3 months ago,5
8D4SjiKazqk,Our Lives Changed Forever in Paris 🇫🇷💍,Travelwithchris,"17,103 views",9 hours ago,8HNgIJqeyDw,Why Musk Is Wrong About Mars,Sabine Hossenfelder,180K views,8 hours ago,5
8D4SjiKazqk,Our Lives Changed Forever in Paris 🇫🇷💍,Travelwithchris,"17,103 views",9 hours ago,6amK2BgjXk8,Inside Hong Kong's Coffin-Sized Apartments,Drew Binsky,5.4M views,1 month ago,5
8D4SjiKazqk,Our Lives Changed Forever in Paris 🇫🇷💍,Travelwithchris,"17,103 views",9 hours ago,mivAXrexRVk,SHOCKING Street Food in Malaysia 🇲🇾,Travelwithchris,34K views,4 days ago,5
TXxP8rAgWnM,Inside the MOST FAMOUS Christmas Market in Paris 🇫🇷,Travelwithchris,35K views,3 days ago,8D4SjiKazqk,Our Lives Changed Forever in Paris 🇫🇷💍,Travelwithchris,17K views,9 hours ago,6
TXxP8rAgWnM,Inside the MOST FAMOUS Christmas Market in Paris 🇫🇷,Travelwithchris,35K views,3 days ago,mivAXrexRVk,SHOCKING Street Food in Malaysia 🇲🇾,Travelwithchris,34K views,4 days ago,6
TXxP8rAgWnM,Inside the MOST FAMOUS Christmas Market in Paris 🇫🇷,Travelwithchris,35K views,3 days ago,jikARt70QBw,Angkor Wat Sunrise is a MUST SEE in Cambodia 🇰🇭,Travelwithchris,41K views,3 weeks ago,6
TXxP8rAgWnM,Inside the MOST FAMOUS Christmas Market in Paris 🇫🇷,Travelwithchris,35K views,3 days ago,96TfDI0YH6s,"To Catch a Smuggler: Ecstacy, Cocaine, and Airport Drug Busts | MEGA EPISODE | National Geographic",National Geographic,216K views,3 days ago,6
TXxP8rAgWnM,Inside the MOST FAMOUS Christmas Market in Paris 🇫🇷,Travelwithchris,35K views,3 days ago,tEaSDG_aB4w,Inside the Biggest Shopping Mall in the World,PPPeter,197K views,2 days ago,6
TXxP8rAgWnM,Inside the MOST FAMOUS Christmas Market in Paris 🇫🇷,Travelwithchris,35K views,3 days ago,fg3yUEcJweA,"9 Days, 9 Countries, 9 Christmas Markets (part 1)",Kara and Nate,1.5M views,1 year ago,6
TXxP8rAgWnM,Inside the MOST FAMOUS Christmas Market in Paris 🇫🇷,Travelwithchris,35K views,3 days ago,9mzqkSZakIk,"$150 Challenge In The Most Expensive Market In Siem Reap, Cambodia 🇰🇭",Davud Akhundzada,25K views,1 day ago,6
TXxP8rAgWnM,Inside the MOST FAMOUS Christmas Market in Paris 🇫🇷,Travelwithchris,35K views,3 days ago,1rh-P2N0DR4,TOP 35 Things to Do in PARIS France 2024 | Travel Guide,Max Nomad,468K views,1 year ago,6
TXxP8rAgWnM,Inside the MOST FAMOUS Christmas Market in Paris 🇫🇷,Travelwithchris,35K views,3 days ago,WI8FYVAzdAo,Best CCTV Fails of 2024 | Try Not to Laugh 😂,FailArmy,333K views,10 hours ago,6
TXxP8rAgWnM,Inside the MOST FAMOUS Christmas Market in Paris 🇫🇷,Travelwithchris,35K views,3 days ago,MDHw9mHSQ4o,First Class Around the World in 80 days,Trek Trendy,973K views,10 days ago,6
8D4SjiKazqk,Our Lives Changed Forever in Paris 🇫🇷💍,Travelwithchris,"17,103 views",9 hours ago,TXxP8rAgWnM,Inside the MOST FAMOUS Christmas Market in Paris 🇫🇷,Travelwithchris,35K views,3 days ago,7
8D4SjiKazqk,Our Lives Changed Forever in Paris 🇫🇷💍,Travelwithchris,"17,103 views",9 hours ago,VHUrdELKjDw,"Body Language Expert: Stop Using This, It’s Making People Dislike You, So Are These Subtle Mistakes!",The Diary Of A CEO,3.9M views,9 days ago,7
8D4SjiKazqk,Our Lives Changed Forever in Paris 🇫🇷💍,Travelwithchris,"17,103 views",9 hours ago,PsHx7bMIFC4,"Billie Eilish: Same Interview, The Eighth Year | Vanity Fair",Vanity Fair,974K views,7 hours ago,7
8D4SjiKazqk,Our Lives Changed Forever in Paris 🇫🇷💍,Travelwithchris,"17,103 views",9 hours ago,cYgDIqcabxk,Paying A SCAMMER Using HIS OWN Banking Details!,mrwn,897K views,1 month ago,7
8D4SjiKazqk,Our Lives Changed Forever in Paris 🇫🇷💍,Travelwithchris,"17,103 views",9 hours ago,3k9tlKkAQ-k,Moments of Instant Regret Caught on Camera,BRAIN TIME,428K views,1 day ago,7
8D4SjiKazqk,Our Lives Changed Forever in Paris 🇫🇷💍,Travelwithchris,"17,103 views",9 hours ago,D-qZyAZHoWk,Tibet Camp Mustang: Life in Exile 🇳🇵,Harald Baldr,248K views,2 days ago,7
8D4SjiKazqk,Our Lives Changed Forever in Paris 🇫🇷💍,Travelwithchris,"17,103 views",9 hours ago,FIUU-g9eWIY,"Paris Became A Police State--And Wow, It Changed (#191)",Sabbatical,238K views,3 months ago,7
8D4SjiKazqk,Our Lives Changed Forever in Paris 🇫🇷💍,Travelwithchris,"17,103 views",9 hours ago,8HNgIJqeyDw,Why Musk Is Wrong About Mars,Sabine Hossenfelder,180K views,8 hours ago,7
8D4SjiKazqk,Our Lives Changed Forever in Paris 🇫🇷💍,Travelwithchris,"17,103 views",9 hours ago,6amK2BgjXk8,Inside Hong Kong's Coffin-Sized Apartments,Drew Binsky,5.4M views,1 month ago,7
8D4SjiKazqk,Our Lives Changed Forever in Paris 🇫🇷💍,Travelwithchris,"17,103 views",9 hours ago,mivAXrexRVk,SHOCKING Street Food in Malaysia 🇲🇾,Travelwithchris,34K views,4 days ago,7
TXxP8rAgWnM,Inside the MOST FAMOUS Christmas Market in Paris 🇫🇷,Travelwithchris,35K views,3 days ago,8D4SjiKazqk,Our Lives Changed Forever in Paris 🇫🇷💍,Travelwithchris,17K views,9 hours ago,8
TXxP8rAgWnM,Inside the MOST FAMOUS Christmas Market in Paris 🇫🇷,Travelwithchris,35K views,3 days ago,mivAXrexRVk,SHOCKING Street Food in Malaysia 🇲🇾,Travelwithchris,34K views,4 days ago,8
TXxP8rAgWnM,Inside the MOST FAMOUS Christmas Market in Paris 🇫🇷,Travelwithchris,35K views,3 days ago,jikARt70QBw,Angkor Wat Sunrise is a MUST SEE in Cambodia 🇰🇭,Travelwithchris,41K views,3 weeks ago,8
TXxP8rAgWnM,Inside the MOST FAMOUS Christmas Market in Paris 🇫🇷,Travelwithchris,35K views,3 days ago,tEaSDG_aB4w,Inside the Biggest Shopping Mall in the World,PPPeter,197K views,2 days ago,8
TXxP8rAgWnM,Inside the MOST FAMOUS Christmas Market in Paris 🇫🇷,Travelwithchris,35K views,3 days ago,96TfDI0YH6s,"To Catch a Smuggler: Ecstacy, Cocaine, and Airport Drug Busts | MEGA EPISODE | National Geographic",National Geographic,216K views,3 days ago,8
TXxP8rAgWnM,Inside the MOST FAMOUS Christmas Market in Paris 🇫🇷,Travelwithchris,35K views,3 days ago,fg3yUEcJweA,"9 Days, 9 Countries, 9 Christmas Markets (part 1)",Kara and Nate,1.5M views,1 year ago,8
TXxP8rAgWnM,Inside the MOST FAMOUS Christmas Market in Paris 🇫🇷,Travelwithchris,35K views,3 days ago,9mzqkSZakIk,"$150 Challenge In The Most Expensive Market In Siem Reap, Cambodia 🇰🇭",Davud Akhundzada,25K views,1 day ago,8
TXxP8rAgWnM,Inside the MOST FAMOUS Christmas Market in Paris 🇫🇷,Travelwithchris,35K views,3 days ago,1rh-P2N0DR4,TOP 35 Things to Do in PARIS France 2024 | Travel Guide,Max Nomad,468K views,1 year ago,8
TXxP8rAgWnM,Inside the MOST FAMOUS Christmas Market in Paris 🇫🇷,Travelwithchris,35K views,3 days ago,mBsJ0vC4Xnw,Inside The London Hotel For The Super Rich | Inside Claridges | Our Stories,Our Stories,5.8M views,1 year ago,8
TXxP8rAgWnM,Inside the MOST FAMOUS Christmas Market in Paris 🇫🇷,Travelwithchris,35K views,3 days ago,D-qZyAZHoWk,Tibet Camp Mustang: Life in Exile 🇳🇵,Harald Baldr,248K views,2 days ago,8
8D4SjiKazqk,Our Lives Changed Forever in Paris 🇫🇷💍,Travelwithchris,"17,103 views",9 hours ago,TXxP8rAgWnM,Inside the MOST FAMOUS Christmas Market in Paris 🇫🇷,Travelwithchris,35K views,3 days ago,9
8D4SjiKazqk,Our Lives Changed Forever in Paris 🇫🇷💍,Travelwithchris,"17,103 views",9 hours ago,VHUrdELKjDw,"Body Language Expert: Stop Using This, It’s Making People Dislike You, So Are These Subtle Mistakes!",The Diary Of A CEO,3.9M views,9 days ago,9
8D4SjiKazqk,Our Lives Changed Forever in Paris 🇫🇷💍,Travelwithchris,"17,103 views",9 hours ago,PsHx7bMIFC4,"Billie Eilish: Same Interview, The Eighth Year | Vanity Fair",Vanity Fair,974K views,7 hours ago,9
8D4SjiKazqk,Our Lives Changed Forever in Paris 🇫🇷💍,Travelwithchris,"17,103 views",9 hours ago,3k9tlKkAQ-k,Moments of Instant Regret Caught on Camera,BRAIN TIME,428K views,1 day ago,9
8D4SjiKazqk,Our Lives Changed Forever in Paris 🇫🇷💍,Travelwithchris,"17,103 views",9 hours ago,cYgDIqcabxk,Paying A SCAMMER Using HIS OWN Banking Details!,mrwn,897K views,1 month ago,9
8D4SjiKazqk,Our Lives Changed Forever in Paris 🇫🇷💍,Travelwithchris,"17,103 views",9 hours ago,QZ-RC39Y_uo,The WORLD'S MOST BIZARRE BORDER - Pakistan/India 🇵🇰🇮🇳,Tibi Jones,59K views,8 hours ago,9
8D4SjiKazqk,Our Lives Changed Forever in Paris 🇫🇷💍,Travelwithchris,"17,103 views",9 hours ago,FIUU-g9eWIY,"Paris Became A Police State--And Wow, It Changed (#191)",Sabbatical,238K views,3 months ago,9
8D4SjiKazqk,Our Lives Changed Forever in Paris 🇫🇷💍,Travelwithchris,"17,103 views",9 hours ago,8HNgIJqeyDw,Why Musk Is Wrong About Mars,Sabine Hossenfelder,180K views,8 hours ago,9
8D4SjiKazqk,Our Lives Changed Forever in Paris 🇫🇷💍,Travelwithchris,"17,103 views",9 hours ago,6amK2BgjXk8,Inside Hong Kong's Coffin-Sized Apartments,Drew Binsky,5.4M views,1 month ago,9
8D4SjiKazqk,Our Lives Changed Forever in Paris 🇫🇷💍,Travelwithchris,"17,103 views",9 hours ago,mivAXrexRVk,SHOCKING Street Food in Malaysia 🇲🇾,Travelwithchris,34K views,4 days ago,9
TXxP8rAgWnM,Inside the MOST FAMOUS Christmas Market in Paris 🇫🇷,Travelwithchris,35K views,3 days ago,96TfDI0YH6s,"To Catch a Smuggler: Ecstacy, Cocaine, and Airport Drug Busts | MEGA EPISODE | National Geographic",National Geographic,216K views,3 days ago,10
TXxP8rAgWnM,Inside the MOST FAMOUS Christmas Market in Paris 🇫🇷,Travelwithchris,35K views,3 days ago,4KctlnNsKPE,Rude SALESPERSON GETS FIRED?!?! (Live Car Negotiation),Delivrd,7.5K views,4 hours ago,10
TXxP8rAgWnM,Inside the MOST FAMOUS Christmas Market in Paris 🇫🇷,Travelwithchris,35K views,3 days ago,8D4SjiKazqk,Our Lives Changed Forever in Paris 🇫🇷💍,Travelwithchris,17K views,9 hours ago,10
TXxP8rAgWnM,Inside the MOST FAMOUS Christmas Market in Paris 🇫🇷,Travelwithchris,35K views,3 days ago,mivAXrexRVk,SHOCKING Street Food in Malaysia 🇲🇾,Travelwithchris,34K views,4 days ago,10
TXxP8rAgWnM,Inside the MOST FAMOUS Christmas Market in Paris 🇫🇷,Travelwithchris,35K views,3 days ago,jikARt70QBw,Angkor Wat Sunrise is a MUST SEE in Cambodia 🇰🇭,Travelwithchris,41K views,3 weeks ago,10
TXxP8rAgWnM,Inside the MOST FAMOUS Christmas Market in Paris 🇫🇷,Travelwithchris,35K views,3 days ago,tEaSDG_aB4w,Inside the Biggest Shopping Mall in the World,PPPeter,197K views,2 days ago,10
TXxP8rAgWnM,Inside the MOST FAMOUS Christmas Market in Paris 🇫🇷,Travelwithchris,35K views,3 days ago,fg3yUEcJweA,"9 Days, 9 Countries, 9 Christmas Markets (part 1)",Kara and Nate,1.5M views,1 year ago,10
TXxP8rAgWnM,Inside the MOST FAMOUS Christmas Market in Paris 🇫🇷,Travelwithchris,35K views,3 days ago,9mzqkSZakIk,"$150 Challenge In The Most Expensive Market In Siem Reap, Cambodia 🇰🇭",Davud Akhundzada,25K views,1 day ago,10
TXxP8rAgWnM,Inside the MOST FAMOUS Christmas Market in Paris 🇫🇷,Travelwithchris,35K views,3 days ago,1rh-P2N0DR4,TOP 35 Things to Do in PARIS France 2024 | Travel Guide,Max Nomad,468K views,1 year ago,10
TXxP8rAgWnM,Inside the MOST FAMOUS Christmas Market in Paris 🇫🇷,Travelwithchris,35K views,3 days ago,mBsJ0vC4Xnw,Inside The London Hotel For The Super Rich | Inside Claridges | Our Stories,Our Stories,5.8M views,1 year ago,10
P3RWXEvaiwo,How to Spend 3 Days in Paris (2024 Travel Itinerary),Lost LeBlanc,225K views,5 months ago,1rh-P2N0DR4,TOP 35 Things to Do in PARIS France 2024 | Travel Guide,Max Nomad,468K views,1 year ago,1
P3RWXEvaiwo,How to Spend 3 Days in Paris (2024 Travel Itinerary),Lost LeBlanc,225K views,5 months ago,n_YddlffAxo,4 Perfect Days in Paris: Our family's first visit,Always Be Changing,60K views,1 year ago,1
P3RWXEvaiwo,How to Spend 3 Days in Paris (2024 Travel Itinerary),Lost LeBlanc,225K views,5 months ago,jDZD3pVkpX8,Most Beautiful Winter Places in Europe | 4K Travel Guide,EpicExplorationsTV EN,129K views,3 weeks ago,1
P3RWXEvaiwo,How to Spend 3 Days in Paris (2024 Travel Itinerary),Lost LeBlanc,225K views,5 months ago,OJ6yd5mmuAU,20 Things I Wish I Knew Before Visiting Paris in 2024 🇫🇷,Destination Well Known,44K views,1 month ago,1
P3RWXEvaiwo,How to Spend 3 Days in Paris (2024 Travel Itinerary),Lost LeBlanc,225K views,5 months ago,bhxDdmZ9AwE,How to Spend 3 Days in PARIS: Paris 3-Day Itinerary,She Run the World,14K views,6 months ago,1
P3RWXEvaiwo,How to Spend 3 Days in Paris (2024 Travel Itinerary),Lost LeBlanc,225K views,5 months ago,5Ba82TKYCEU,50 BEST Travel Tips (10+ years of Travel),Lost LeBlanc,62K views,13 days ago,1
P3RWXEvaiwo,How to Spend 3 Days in Paris (2024 Travel Itinerary),Lost LeBlanc,225K views,5 months ago,GhbdOCDRIBg,5 days in Paris,For Her Memory,43K views,2 years ago,1
P3RWXEvaiwo,How to Spend 3 Days in Paris (2024 Travel Itinerary),Lost LeBlanc,225K views,5 months ago,j8ObddnFBPg,The 25 Biggest MISTAKES Tourists Keep Making in Paris,Les Frenchies,1.8M views,1 year ago,1
P3RWXEvaiwo,How to Spend 3 Days in Paris (2024 Travel Itinerary),Lost LeBlanc,225K views,5 months ago,C8nAEjhobgA,The 10 Best Foods You Need to Try in Paris (by a Local)!,Lucile,285K views,5 months ago,1
P3RWXEvaiwo,How to Spend 3 Days in Paris (2024 Travel Itinerary),Lost LeBlanc,225K views,5 months ago,GLn5jteEBag,Paris' Best Restaurants 2024: Where Chefs Eat,TOPJAW,268K views,6 months ago,1
1rh-P2N0DR4,TOP 35 Things to Do in PARIS France 2024 | Travel Guide,Max Nomad,468K views,1 year ago,xXnW4pD0OrA,Highlights of Paris: Eiffel and Monet to Crème Brûlée,Rick Steves' Europe,2.5M views,10 years ago,2
1rh-P2N0DR4,TOP 35 Things to Do in PARIS France 2024 | Travel Guide,Max Nomad,468K views,1 year ago,xKIMKN2NnPQ,ULTIMATE Top Tourist Attractions in Paris (50+ Activities),Les Frenchies,480K views,11 months ago,2
1rh-P2N0DR4,TOP 35 Things to Do in PARIS France 2024 | Travel Guide,Max Nomad,468K views,1 year ago,kznFUdoPBsQ,"How to Spend 48 Hours in Paris, France - Travel Guide | What to Do, See, & Eat in the City of Light!",Adventures of Matt and Nat,65K views,4 months ago,2
1rh-P2N0DR4,TOP 35 Things to Do in PARIS France 2024 | Travel Guide,Max Nomad,468K views,1 year ago,XC5ssX_RZa0,Things To Do In Paris: 4 Day Travel Guide,Domanation Travels,622K views,1 year ago,2
1rh-P2N0DR4,TOP 35 Things to Do in PARIS France 2024 | Travel Guide,Max Nomad,468K views,1 year ago,d7r1xcbFwBw,EPIC PARIS Food Tour - 11 INCREDIBLE Stops - Best of LE MARAIS,Spain Revealed,1.6M views,5 years ago,2
1rh-P2N0DR4,TOP 35 Things to Do in PARIS France 2024 | Travel Guide,Max Nomad,468K views,1 year ago,Z_6A44lZwc4,The TOP 25 Must-Visit Paris ATTRACTIONS,Les Frenchies,93K views,2 months ago,2
1rh-P2N0DR4,TOP 35 Things to Do in PARIS France 2024 | Travel Guide,Max Nomad,468K views,1 year ago,hbzz_E4P0uw,48 HOURS IN PARIS 🇫🇷 A Detailed Guide on What to Eat & Do!,Miss Mina,296K views,1 year ago,2
1rh-P2N0DR4,TOP 35 Things to Do in PARIS France 2024 | Travel Guide,Max Nomad,468K views,1 year ago,DOH-HNotTaE,Paris Explained,Manuel Bravo,1M views,6 months ago,2
1rh-P2N0DR4,TOP 35 Things to Do in PARIS France 2024 | Travel Guide,Max Nomad,468K views,1 year ago,C8nAEjhobgA,The 10 Best Foods You Need to Try in Paris (by a Local)!,Lucile,285K views,5 months ago,2
xXnW4pD0OrA,Highlights of Paris: Eiffel and Monet to Crème Brûlée,Rick Steves' Europe,2.5M views,10 years ago,Ra3h6yKLSq4,Rick Steves Rome,Rick Steves' Europe,1.8M views,2 years ago,3
xXnW4pD0OrA,Highlights of Paris: Eiffel and Monet to Crème Brûlée,Rick Steves' Europe,2.5M views,10 years ago,AT5g1a7cBRM,Paris: Regal and Intimate,Rick Steves' Europe,1.6M views,10 years ago,3
xXnW4pD0OrA,Highlights of Paris: Eiffel and Monet to Crème Brûlée,Rick Steves' Europe,2.5M views,10 years ago,kSnfYSTpWxY,How Renoir Revolutionised Art,DW History and Culture,387K views,9 months ago,3
xXnW4pD0OrA,Highlights of Paris: Eiffel and Monet to Crème Brûlée,Rick Steves' Europe,2.5M views,10 years ago,IUyQzpMODBI,London: Mod and Trad,Rick Steves' Europe,1.3M views,10 years ago,3
xXnW4pD0OrA,Highlights of Paris: Eiffel and Monet to Crème Brûlée,Rick Steves' Europe,2.5M views,10 years ago,cfT7P9Vdq7o,Vienna,Rick Steves' Europe,2M views,11 years ago,3
xXnW4pD0OrA,Highlights of Paris: Eiffel and Monet to Crème Brûlée,Rick Steves' Europe,2.5M views,10 years ago,DOH-HNotTaE,Paris Explained,Manuel Bravo,1M views,6 months ago,3
xXnW4pD0OrA,Highlights of Paris: Eiffel and Monet to Crème Brûlée,Rick Steves' Europe,2.5M views,10 years ago,fW3u7LbD5E4,Paris: Embracing Life and Art,Rick Steves' Europe,707K views,10 years ago,3
xXnW4pD0OrA,Highlights of Paris: Eiffel and Monet to Crème Brûlée,Rick Steves' Europe,2.5M views,10 years ago,27eS1jpRGbY,The Eternal Notre-Dame | FULL DOCUMENTARY,SLICE Full Doc,415K views,1 year ago,3
xXnW4pD0OrA,Highlights of Paris: Eiffel and Monet to Crème Brûlée,Rick Steves' Europe,2.5M views,10 years ago,xKIMKN2NnPQ,ULTIMATE Top Tourist Attractions in Paris (50+ Activities),Les Frenchies,480K views,11 months ago,3
xXnW4pD0OrA,Highlights of Paris: Eiffel and Monet to Crème Brûlée,Rick Steves' Europe,2.5M views,10 years ago,6dmYBlt5DuY,Rick Steves' Egypt: Yesterday and Today | Full Special,GoTraveler,601K views,11 months ago,3
Ra3h6yKLSq4,Rick Steves Rome,Rick Steves' Europe,1.8M views,2 years ago,Ga1_2Zy5__s,Rick Steves Egypt: Yesterday and Today,Rick Steves' Europe,4.9M views,3 years ago,4
Ra3h6yKLSq4,Rick Steves Rome,Rick Steves' Europe,1.8M views,2 years ago,BbcJh3uvax0,Rick Steves Art of Ancient Rome,Rick Steves' Europe,250K views,1 year ago,4
Ra3h6yKLSq4,Rick Steves Rome,Rick Steves' Europe,1.8M views,2 years ago,5dqrOSk-Wyk,Rick Steves' Cruising the Mediterranean,Rick Steves' Europe,9.4M views,5 years ago,4
Ra3h6yKLSq4,Rick Steves Rome,Rick Steves' Europe,1.8M views,2 years ago,CXK9NNp1yk4,Rick Steves' Luther and the Reformation,Rick Steves' Europe,4.2M views,7 years ago,4
Ra3h6yKLSq4,Rick Steves Rome,Rick Steves' Europe,1.8M views,2 years ago,lGePrOcfmxc,Rick Steves' Best of the Alps | Full Special,GoTraveler,53K views,2 weeks ago,4
Ra3h6yKLSq4,Rick Steves Rome,Rick Steves' Europe,1.8M views,2 years ago,bFye1ZrgCUM,Rick Steves Art of the Renaissance,Rick Steves' Europe,226K views,1 year ago,4
Ra3h6yKLSq4,Rick Steves Rome,Rick Steves' Europe,1.8M views,2 years ago,QLh1tnvDCdw,Rick Steves Best of the Alps,Rick Steves' Europe,4.3M views,2 years ago,4
Ra3h6yKLSq4,Rick Steves Rome,Rick Steves' Europe,1.8M views,2 years ago,6dmYBlt5DuY,Rick Steves' Egypt: Yesterday and Today | Full Special,GoTraveler,601K views,11 months ago,4
Ra3h6yKLSq4,Rick Steves Rome,Rick Steves' Europe,1.8M views,2 years ago,b0KJ327P0VY,Rick Steves' European Christmas | Full Special,GoTraveler,302K views,11 months ago,4
Ra3h6yKLSq4,Rick Steves Rome,Rick Steves' Europe,1.8M views,2 years ago,ViJtn2tlVl8,Waldemar Uncovers The Baroque Tradition | From St. Peters To St. Pauls: Full Series,Perspective,2M views,2 years ago,4
Ga1_2Zy5__s,Rick Steves Egypt: Yesterday and Today,Rick Steves' Europe,4.9M views,3 years ago,5dqrOSk-Wyk,Rick Steves' Cruising the Mediterranean,Rick Steves' Europe,9.4M views,5 years ago,5
Ga1_2Zy5__s,Rick Steves Egypt: Yesterday and Today,Rick Steves' Europe,4.9M views,3 years ago,QLh1tnvDCdw,Rick Steves Best of the Alps,Rick Steves' Europe,4.3M views,2 years ago,5
Ga1_2Zy5__s,Rick Steves Egypt: Yesterday and Today,Rick Steves' Europe,4.9M views,3 years ago,CYoa9hI3CXg,Rick Steves' Iran,Rick Steves' Europe,7.7M views,10 years ago,5
Ga1_2Zy5__s,Rick Steves Egypt: Yesterday and Today,Rick Steves' Europe,4.9M views,3 years ago,oTQNPojcfN4,The Mysteries That Surround The Pyramids & Ancient Egyptians | Ancient History,Naked Science,917K views,11 months ago,5
Ga1_2Zy5__s,Rick Steves Egypt: Yesterday and Today,Rick Steves' Europe,4.9M views,3 years ago,EiDnNUdeoag,Amenhotep III: Was This Man Egypt's Greatest Pharaoh? | Immortal Egypt | Timeline,Timeline - World History Documentaries,7.9M views,6 years ago,5
